,Unnamed: 0,Text#,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves,locc_,book_url
833,4965,5006,Text,2004-02-01,Harriet and the Piper,en,"Norris, Kathleen Thompson, 1880-1966",Married people -- Fiction; Man-woman relationships -- Fiction; New York (N.Y.) -- Social life and customs -- 20th century -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/0/5006/5006.txt
834,4966,5007,Text,2004-02-01,The Poisoned Pen,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","New York (N.Y.) -- Fiction; Detective and mystery stories; United States -- Social life and customs -- 20th century -- Fiction; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/0/5007/5007.txt
835,4967,5008,Text,2004-02-01,Katherine's Sheaves,en,"Sheldon, Georgie, Mrs., 1843-1926",Christian Science -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/0/5008/5008.txt
836,4968,5009,Text,2004-02-01,The Unspeakable Perk,en,"Adams, Samuel Hopkins, 1871-1958",Love stories; Disguise -- Fiction; Caribbean Area -- Fiction; Entomologists -- Fiction; Heiresses -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/0/5009/5009-0.txt
837,5013,5054,Text,2004-02-01,The Dream Doctor,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","New York (N.Y.) -- Fiction; Detective and mystery stories, American; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/5/5054/5054.txt
838,5021,5062,Text,2004-02-01,The Winds of Chance,en,"Beach, Rex, 1877-1949",Fathers and daughters -- Fiction; Gamblers -- Fiction; Alaska -- Fiction,PS,Contemporary Reviews; Movie Books,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/6/5062/5062.txt
839,5023,5064,Text,2004-02-01,The Voyage of the Hoppergrass,en,"Pearson, Edmund Lester, 1880-1937",Pirates -- Juvenile fiction; Boats and boating -- Juvenile fiction,PZ; PS,,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/6/5064/5064.txt
840,5025,5066,Text,2004-02-01,The Whole Family: a Novel by Twelve Authors,en,"Andrews, Mary Raymond Shipman, 1860-1936; Bangs, John Kendrick, 1862-1922; Brown, Alice, 1857-1948; Cutting, Mary Stewart, 1851-1924; Freeman, Mary Eleanor Wilkins, 1852-1930; Howells, William Dean, 1837-1920; James, Henry, 1843-1916; Jordan, Elizabeth Garver, 1867-1947; Phelps, Elizabeth Stuart, 1844-1911; Van Dyke, Henry, 1852-1933; Vorse, Mary Heaton, 1874-1966; Wyatt, Edith, 1873-1958",Domestic fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/6/5066/5066.txt
841,5026,5067,Text,2004-02-01,The Rainbow Trail,en,"Grey, Zane, 1872-1939",Western stories; Frontier and pioneer life -- Fiction; Arizona -- Fiction,PS,Western,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/6/5067/5067.txt
842,5032,5073,Text,2004-02-01,The War Terror,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","New York (N.Y.) -- Fiction; Detective and mystery stories; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/7/5073/5073-0.txt
843,5035,5076,Text,2004-02-01,The Spoilers,en,"Beach, Rex, 1877-1949",Historical fiction; Western stories; Gold mines and mining -- Yukon River Valley (Yukon and Alaska) -- Fiction; Frontier and pioneer life -- Yukon River Valley (Yukon and Alaska) -- Fiction; Yukon River Valley (Yukon and Alaska) -- History -- 19th century -- Fiction,PS,"Movie Books; Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/7/5076/5076.txt
844,5045,5086,Text,2004-02-01,Rainbow's End,en,"Beach, Rex, 1877-1949","Cuba -- History -- Revolution, 1895-1898 -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/8/5086/5086.txt
845,5046,5087,Text,2004-02-01,The Treasure-Train,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","New York (N.Y.) -- Fiction; Detective and mystery stories, American; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/8/5087/5087.txt
846,5053,5094,Text,2004-02-01,"The Romance of Elaine
Sequel to ""Exploits of Elaine""",en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","New York (N.Y.) -- Fiction; Detective and mystery stories; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/9/5094/5094.txt
847,5058,5099,Text,2004-02-01,Heart of the Sunset,en,"Beach, Rex, 1877-1949","Western stories; Mexico -- History -- Revolution, 1910-1920 -- Fiction; Texas, South -- Fiction",PS,Movie Books; Western,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/0/9/5099/5099.txt
848,5061,5102,Text,2006-06-06,The Path of a Star,en,"Duncan, Sara Jeannette, 1861-1922",British -- India -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/0/5102/5102.txt
849,5065,5106,Text,2004-02-01,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Volume 1",en,"Richardson, Major (John), 1796-1852",War stories; United States -- History -- War of 1812 -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/0/5106/5106.txt
850,5066,5107,Text,2004-02-01,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Volume 2",en,"Richardson, Major (John), 1796-1852",War stories; United States -- History -- War of 1812 -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/0/5107/5107.txt
851,5067,5108,Text,2004-02-01,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Complete",en,"Richardson, Major (John), 1796-1852",War stories; United States -- History -- War of 1812 -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/0/5108/5108.txt
852,5070,5111,Text,2004-02-01,The Real Diary of a Real Boy,en,"Shute, Henry A. (Henry Augustus), 1856-1943",Diary fiction; Boys -- Fiction,PZ; PS,,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/1/5111/5111.txt
853,5078,5119,Text,2004-02-01,The Lion and the Mouse; a Story of an American Life,en,"Hornblow, Arthur, 1865-1942; Klein, Charles, 1867-1915",Revenge -- Fiction; Love stories; Children of the rich -- Fiction; Women authors -- Fiction; Capitalists and financiers -- Fiction; United States -- Social life and customs -- 1865-1918 -- Fiction; Supreme Court justices -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/1/5119/5119.txt
854,5080,5121,Text,2004-02-01,Dark Hollow,en,"Green, Anna Katharine, 1846-1935",Detective and mystery stories; Widows -- Fiction; Executions and executioners -- Fiction; False testimony -- Fiction; Judicial error -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/2/5121/5121.txt
855,5081,5122,Text,2004-02-01,The Trail of the Lonesome Pine,en,"Fox, John, Jr., 1862-1919",Love stories; Cumberland Mountains -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/2/5122/5122.txt
856,5088,5129,Text,2004-02-01,The Prodigal Judge,en,"Kester, Vaughan, 1869-1911",North Carolina -- History -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/2/5129/5129.txt
857,5100,5141,Text,2004-02-01,What Katy Did at School,en,"Coolidge, Susan, 1835-1905",Schools -- Juvenile fiction; Boarding schools -- Juvenile fiction; Sisters -- Juvenile fiction,PZ; PS,Children's Literature; School Stories,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/4/5141/5141.txt
858,5101,5142,Text,2004-02-01,Graustark,en,"McCutcheon, George Barr, 1866-1928","Love stories; Adventure stories; Kings and rulers -- Fiction; Graustark (Imaginary place) -- Fiction; Imaginary places -- Europe, Eastern -- Fiction",PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/4/5142/5142.txt
859,5102,5143,Text,2004-02-01,The Auction Block,en,"Beach, Rex, 1877-1949",New York (N.Y.) -- Fiction,PS,Movie Books,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/4/5143/5143.txt
860,5104,5145,Text,2004-02-01,The Heart of the Hills,en,"Fox, John, Jr., 1862-1919",Bildungsromans; Kentucky -- Fiction; Mountain life -- Fiction; Cumberland Mountains -- Fiction; Environmental protection -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/4/5145/5145.txt
861,5108,5149,Text,2004-02-01,Gold of the Gods,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","Science fiction; New York (N.Y.) -- Fiction; Detective and mystery stories; Incas -- Fiction; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/4/5149/5149.txt
862,5109,5150,Text,2004-02-01,The Ear in the Wall,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","New York (N.Y.) -- Fiction; Detective and mystery stories; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/5/5150/5150.txt
863,5110,5151,Text,2004-02-01,The Exploits of Elaine,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","New York (N.Y.) -- Fiction; Detective and mystery stories; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/5/5151/5151.txt
864,5114,5155,Text,2004-02-01,Cæsar's Column: A Story of the Twentieth Century,en,"Donnelly, Ignatius, 1831-1901",Science fiction; New York (N.Y.) -- Fiction; Social problems -- Fiction; Dystopias -- Fiction; Twentieth century -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/5/5155/5155.txt
865,5121,5162,Text,2004-02-01,Agatha Webb,en,"Green, Anna Katharine, 1846-1935",Detective and mystery stories; New England -- Fiction; Trials (Murder) -- Fiction; Women -- Crimes against -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/6/5162/5162.txt
866,5122,5163,Text,2004-02-01,Guy Garrick,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936",Criminal investigation -- Fiction; Detective and mystery stories; Kidnapping -- Fiction; Gambling -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/6/5163/5163.txt
867,5128,5169,Text,2004-02-01,"Hardscrabble; or, the fall of Chicago: a tale of Indian warfare",en,"Richardson, Major (John), 1796-1852",Indians of North America -- Fiction,PS,Native America,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/6/5169/5169.txt
868,5131,5172,Text,2004-02-01,Aladdin O'Brien,en,"Morris, Gouverneur, 1876-1953","United States -- History -- Civil War, 1861-1865 -- Fiction; American fiction -- 20th century",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/7/5172/5172.txt
869,5135,5176,Text,2004-02-01,Corpus of a Siam Mosquito,en,"Sills, Steven David Justin",Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/7/5176/5176.txt
870,5146,5187,Text,2004-02-01,Miss Minerva and William Green Hill,en,"Calhoun, Frances Boyd, 1867-1909",Southern States -- Fiction; Aunts -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/8/5187/5187.txt
871,5150,5191,Text,2004-02-01,The Case of Summerfield,en,"Rhodes, W. H. (William Henry), 1822-1876",Science fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/9/5191/5191.txt
872,5154,5195,Text,2006-06-06,Cape Cod Stories,en,"Lincoln, Joseph Crosby, 1870-1944","Short stories, American; Cape Cod (Mass.) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/9/5195/5195-0.txt
873,5155,5196,Text,2004-02-01,Their Mariposa Legend: A Romance of Santa Catalina,en,"Herr, Charlotte B. (Charlotte Bronte), 1875-1963",Santa Catalina Island (Calif.) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/1/9/5196/5196.txt
874,5186,5227,Text,2004-03-01,Sant' Ilario,en,"Crawford, F. Marion (Francis Marion), 1854-1909",Love stories; Conspiracies -- Fiction; Rome (Italy) -- Fiction; Aristocracy (Social class) -- Fiction; Jealousy -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/2/5227/5227.txt
875,5188,5229,Text,2004-03-01,Felix O'Day,en,"Smith, Francis Hopkinson, 1838-1915",New York (N.Y.) -- Fiction; Runaway wives -- Fiction; Irish -- United States -- Fiction,PS,"Bestsellers, American, 1895-1923",['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/2/5229/5229.txt
876,5192,5233,Text,2004-03-01,The Iron Trail,en,"Beach, Rex, 1877-1949",Western stories; Alaska -- Fiction,PS,Movie Books,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/3/5233/5233.txt
877,5207,5248,Text,2004-03-01,"The ""Dock Rats"" of New York; Or, The Smuggler Band's Last Stand",en,"Old Sleuth, 1839?-1898",Smuggling -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/4/5248/5248.txt
878,5212,5253,Text,2004-03-01,The Maid of the Whispering Hills,en,"Roe, Vingie E. (Vingie Eve), 1879-1958","Northwest, Canadian -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/5/5253/5253.txt
879,5213,5254,Text,2004-03-01,Four Little Blossoms on Apple Tree Island,en,"Hawley, Mabel C.",Vacations -- Juvenile fiction; Siblings -- Juvenile fiction; Families -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/5/5254/5254.txt
880,5218,5259,Text,2004-03-01,Hildegarde's Neighbors,en,"Richards, Laura Elizabeth Howe, 1850-1943",Conduct of life -- Juvenile fiction; Friendship -- Juvenile fiction; Siblings -- Juvenile fiction; Country life -- Juvenile fiction; Youth -- Conduct of life -- Juvenile fiction; Mothers and daughters -- Juvenile fiction; Neighborhoods -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/5/5259/5259.txt
881,5220,5261,Text,2004-03-01,Constance Dunlap,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936",Detective and mystery stories; Criminals -- Fiction; Crime -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/5261/5261.txt
882,5222,5263,Text,2004-03-01,"The Girl Scout Pioneers; Or, Winning the First B. C.",en,"Garis, Lilian, 1873-1954",Girl Scouts -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/5263/5263.txt
883,5223,5264,Text,2004-03-01,Patty's Butterfly Days,en,"Wells, Carolyn, 1862-1942",Friendship -- Juvenile fiction; Young women -- Juvenile fiction; Seashore -- Juvenile fiction; Summer -- Juvenile fiction; Pageants -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/5264/5264.txt
884,5226,5267,Text,2004-03-01,Sister Carrie,en,"Dreiser, Theodore, 1871-1945",New York (N.Y.) -- Fiction; Didactic fiction; Young women -- Fiction; Chicago (Ill.) -- Fiction; Mistresses -- Fiction,PS,Banned Books from Anne Haight's list,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/5267/5267.txt
885,5228,5269,Text,2004-03-01,Driven Back to Eden,en,"Roe, Edward Payson, 1838-1888",Country life -- Juvenile fiction; Farm life -- Juvenile fiction; New York (State) -- Juvenile fiction; Families -- Juvenile fiction,PZ; PS,,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/5269/5269.txt
886,5229,5270,Text,2004-03-01,The Film Mystery,en,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","New York (N.Y.) -- Fiction; Detective and mystery stories; Chemistry teachers -- Fiction; Kennedy, Craig (Fictitious character) -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/5270/5270.txt
887,5230,5271,Text,2004-03-01,Marjorie's Vacation,en,"Wells, Carolyn, 1862-1942",Children's stories; Girls -- Juvenile fiction; Grandmothers -- Juvenile fiction; Farm life -- Juvenile fiction; Families -- Juvenile fiction; Summer -- Juvenile fiction,PZ; PS,Children's Book Series,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/5271/5271.txt
888,5260,5301,Text,2004-03-01,The Imperialist,en,"Duncan, Sara Jeannette, 1861-1922",Autobiographical fiction; Imperialism -- Fiction; Domestic fiction; Political fiction; Ontario -- Fiction,PS,Canada,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/5301/5301.txt
889,5265,5306,Text,2004-03-01,Down the Ravine,en,"Craddock, Charles Egbert, 1850-1922",Mountain life -- Fiction; Cumberland Mountains -- Fiction; Tennessee -- Social life and customs -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/5306/5306.txt
890,5268,5309,Text,2004-03-01,"""Miss Lou""",en,"Roe, Edward Payson, 1838-1888","United States -- History -- Civil War, 1861-1865 -- Fiction",PS,US Civil War,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/5309/5309.txt
891,5270,5311,Text,2004-03-01,Parnassus on Wheels,en,"Morley, Christopher, 1890-1957","Booksellers and bookselling -- Fiction; Brooklyn (New York, N.Y.) -- Fiction",PS,Bibliomania,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/5311/5311.txt
892,5279,5320,Text,2004-03-01,Taken Alive,en,"Roe, Edward Payson, 1838-1888","Short stories; Didactic fiction; Roe, Edward Payson, 1838-1888",PZ; PS,US Civil War,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/2/5320/5320.txt
893,5299,5340,Text,2004-03-01,Further Chronicles of Avonlea,en,"Montgomery, L. M. (Lucy Maud), 1874-1942","Orphans -- Fiction; Islands -- Fiction; City and town life -- Fiction; Country life -- Fiction; Prince Edward Island -- Fiction; Shirley, Anne (Fictitious character) -- Fiction",PZ; PS,Children's Literature; Canada,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/4/5340/5340.txt
894,5300,5341,Text,2004-03-01,Kilmeny of the Orchard,en,"Montgomery, L. M. (Lucy Maud), 1874-1942",Prince Edward Island -- Juvenile fiction; Teachers -- Juvenile fiction; Mute persons -- Juvenile fiction,PZ; PS,Children's Literature; Canada,"['PZ', 'PS']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/4/5341/5341.txt
